OrderSize,LeadTime,SupplierScore,InventoryTurnover,PromoSpend,Season,OnTimeInFull,InventoryLevel,MarketingROI
4,10.324447691138392,0.912980264039083,3.9280057248716824,6111.660444395101,Summer,Yes,270.2348581195398,1.5822561532995425
24,8.414868707354362,0.5995005264155678,6.044265352230252,2142.505072912185,Fall,No,219.37830498362075,1.3611679497743616
92,7.06829463946833,0.784810300550016,2.1104760295543006,9409.546554511773,Summer,No,348.48328030379025,1.9092073029193295
56,3.025228962779826,0.8043165342429353,4.266789420353197,7926.872024095695,Summer,Yes,303.68260621303534,0.9072318201680364
35,5.711487067709216,0.6101316137150812,1.8576824141908248,3897.4499025429286,Summer,Yes,346.44184553950106,2.285132628110804
38,8.198722952059782,0.9378557169598615,3.2777079006781564,9859.66470562212,Summer,Yes,350.611887189231,0.9398421000768395
50,5.613628750876164,0.8190466840439463,6.052835608989842,9826.289132489781,Fall,Yes,380.29343533594135,1.639698970915105
88,9.473038125228026,0.9865731778642314,5.721412540622127,3901.748360341936,Summer,Yes,289.3907800377723,1.0391492856226916
86,7.275290254284423,0.9431519376179731,5.380494105064603,7862.143053371135,Summer,Yes,362.6610773323822,1.481402869101391
26,8.686434940504402,0.8798582161477879,6.980005526809947,3055.0936223766607,Summer,Yes,369.4703227101905,0.8015116582625961
18,7.684801751164675,0.8581757889065189,7.924275034342281,2131.7978707414923,Winter,Yes,344.53654923797245,2.3044018550550125
59,6.781594809435679,0.7511077876702978,4.917768195300418,8079.985149006601,Winter,No,270.10552530666337,2.0955875714185783
67,5.392501289263399,0.9634105952029042,4.11352471253887,6154.631334781682,Winter,Yes,228.32000786062028,0.49361948010646106
46,9.245309680359266,0.6260082823070036,5.472354894161131,5396.550461058636,Winter,Yes,296.12341962232233,2.362422545585313
11,6.653786267711589,0.855450017882453,5.893765188633798,5408.616331406148,Spring,Yes,324.4776531029618,1.2764016986576834
9,8.474445269895954,0.9970383301339492,4.345435774449118,9999.807814777661,Winter,Yes,321.5755382367645,1.309084939660165
97,6.43831878008163,0.9593331209685714,8.035855264039029,6742.408281595397,Spring,Yes,372.8507368946896,2.139387883978606
26,3.81850369759546,0.6578643114176305,4.716021456013372,7896.907172119394,Spring,Yes,401.47651145877114,1.0947389497390545
100,7.325979837257452,0.9342031713630412,3.9005458998050346,1350.3620635759721,Winter,Yes,294.9267343624129,1.4561285331294673
68,8.57117801607087,0.8240431447580208,5.1480548241845625,8100.314423285228,Summer,No,361.9740989590157,1.5309634249713802
66,5.847542745069216,0.7940352782232339,3.3180225007578628,1615.5436454523287,Winter,Yes,288.4967912691953,1.5215212163750345
8,6.714910162088946,0.5381642781541947,4.9863608219819575,1174.3073104934444,Spring,Yes,299.14810883005146,1.7733654122805347
71,11.480259285397711,0.9211896797845751,3.8511016537717047,5976.898086415905,Spring,Yes,397.2750708502499,1.2049056129255176
100,11.31077224114743,0.8253422121805776,4.038668112417863,7932.520988859376,Spring,Yes,360.5657463733843,2.0565488445057576
98,7.055887963440139,0.6709437460808643,2.868805780010941,5189.7218726325955,Winter,Yes,325.2426328770298,0.6660817631629328
40,8.113023411334353,0.7990844634505798,4.4478723634590285,1081.0791484210743,Winter,Yes,237.14076558808694,1.9228798926581925
83,8.165662210249161,0.8882175913461046,3.6610259932636255,5255.647595550677,Fall,Yes,338.2245653785461,1.2463349749088155
93,12.146393456893021,0.595434062271839,3.931654090577041,6809.929580637482,Spring,Yes,269.39927683513235,1.771835033985286
39,7.863084017648505,0.9022069471029512,5.798361105439637,2836.9664363910742,Winter,Yes,329.71937411382646,1.5973958451016828
6,5.067940439736542,0.870733316217816,7.522624807258394,5129.075500056252,Fall,Yes,236.47025885835066,1.5744066004789505
10,10.9062668320538,0.7793775956984301,3.4645685514069964,9588.09560576631,Spring,Yes,327.6356164418517,1.8315610091757852
41,10.13370409904284,0.894602577660298,3.8418729938976277,4905.481482282278,Spring,Yes,370.7620601051341,1.592425862050629
69,4.8573117569252116,0.8049869335399854,5.7951783255266855,5595.2521978591485,Winter,Yes,231.82840842423064,1.9617937443818136
88,9.481083630421809,0.7805367104885566,4.894761030041219,5552.752147127963,Spring,No,279.4690009984208,0.8370289621396168
22,5.0156259234394645,0.9877723343646623,6.447668689278464,7862.6938263387465,Summer,Yes,318.2568280997425,0.5221449409658168
90,4.195705713202099,0.7861306095144273,5.106114930103531,9910.383066613937,Spring,Yes,286.19895714110453,0.7132753029144192
51,5.34352734583444,0.7548646865072832,4.954622542969714,1825.5493323865003,Winter,Yes,269.43710863853454,1.3813867219906646
37,3.2570181611935043,0.7339635502920465,5.917718060979725,1951.3148986129004,Winter,Yes,281.34351788616357,1.2080061520092262
45,8.088511703346834,0.7245950623329268,4.792465892830506,6157.958750103657,Summer,Yes,237.05565498140047,1.5949071848091665
93,9.065777481409635,0.7841724742746632,4.825013512366864,9731.887400490235,Spring,Yes,334.0554464417313,0.8254526017254907
100,8.749185988484825,0.8796432297770044,2.5056083351012854,2383.670178678135,Summer,Yes,314.6411375118546,1.7940144293025988
84,5.581392367904754,0.5405065872299528,6.010859282385129,9032.136025685693,Summer,Yes,383.17863819624523,0.8347693282819997
82,6.7125453007698015,0.6085025872658774,7.327960540317524,4547.89513745985,Summer,Yes,344.11501550882366,0.7131221955076259
62,7.316192154179723,0.9954135409077254,4.007447686453974,5126.174340691125,Fall,No,265.8430523315013,1.1471945196960325
15,9.400450094425716,0.8749920389604448,5.40849828385565,6798.880752481691,Fall,Yes,216.73544022862401,1.5252461904313972
79,10.033714752229676,0.8564533504575856,5.2515264877165535,7294.412005870214,Summer,Yes,277.18707490685637,1.7494249660919912
24,9.363210080520833,0.5663295798921427,4.138226480029662,3315.722337783153,Winter,No,161.78670230984517,1.879630884552257
63,6.577367754774022,0.6148021312995782,1.6649017474360575,3907.7930242475004,Spring,Yes,288.5464422684765,0.7658801221327626
29,7.054939625068029,0.7148545042711392,5.22646710121725,3487.54024060091,Fall,Yes,293.19292357508436,1.3537904792904334
81,5.6951856950912365,0.5602771547083462,4.623977173460614,9024.752049009618,Summer,Yes,278.56007372031354,1.6676948779745826
25,5.7954295593325496,0.9887178962830729,6.510306647783015,7181.027957299172,Fall,Yes,265.83371714167595,1.54128831346112
16,10.533471702250072,0.5721241752099429,2.452225802451508,3678.3035720251887,Fall,Yes,267.5684780552162,0.8858475389269415
50,5.938973371494989,0.8593612483799156,2.996631562491263,1945.4618833362529,Fall,No,333.9121459528521,1.55003593019895
81,7.687911250729002,0.8041452188208373,8.581013550928148,1187.5567034244052,Fall,Yes,362.80313501320643,1.49527924512109
85,7.569812856385788,0.8275746684010615,3.6459207554844326,8818.700280574969,Summer,Yes,253.7013971135495,1.5449489114535804
91,5.471726488626237,0.575902371412121,5.386194176147823,2950.148256843705,Winter,Yes,272.70429147041426,0.9848479973873546
5,1.812613119467808,0.7605146298381789,4.849325672840744,2419.0743216761102,Spring,No,284.7676466619239,1.8960943370899068
22,5.585634596421642,0.8624419442084426,5.302600692872934,9899.084762812176,Spring,Yes,331.6478027996994,1.6915672385684968
33,6.663437579101021,0.6845471459944378,3.0437672677048373,2452.8762602345214,Spring,Yes,274.9979786250432,1.3313611070910711
40,5.397625744992419,0.5548828734899511,5.016450806319014,6906.176914129792,Fall,Yes,226.16353982639163,0.7814171228357429
2,4.129301512453038,0.8686659664662677,3.998718819204024,2956.9166975507223,Fall,Yes,248.7166699571311,1.5193239358867014
99,7.936374719653191,0.7598165993362573,4.8901345221463,6549.794330496985,Fall,Yes,246.4842358345965,1.243923354906734
83,4.490280216886024,0.5110992346915029,4.103376448621096,7055.925108709195,Fall,Yes,272.66993249570686,0.7605336176942289
91,7.291274886984616,0.5470514825890289,6.196472848062491,8798.94215788236,Fall,Yes,268.25852406703524,2.429646021196793
36,7.36102241714119,0.63346184943863,3.0944873349013933,5661.415738966041,Summer,Yes,368.4623497008953,1.3093571263582964
59,10.287502374553346,0.9929672974550235,3.8027006120590903,8528.980895358167,Winter,Yes,315.98285435119584,1.371725752318108
39,7.981543561755989,0.527318252977292,4.125458311108239,1932.6596356517334,Fall,Yes,281.5765508760927,1.8180642071561928
2,1.6021102553942077,0.7436303658407214,3.4662510434477527,4196.4378395014155,Summer,No,387.1272450731203,1.5406384239251532
53,1.9074865035712314,0.7508261002073064,7.152458172524186,1114.3749219179151,Fall,Yes,313.70959798741967,2.190152238339486
18,9.317110293870359,0.8919209695127255,5.354472062289318,4333.17320494262,Spring,Yes,239.9007542508124,1.1860674920015715
46,8.113235707754637,0.7435672474525314,5.746389039089969,1357.798403365946,Fall,Yes,245.93328092599927,1.1410394841252671
23,7.56576513659986,0.7225624244895232,6.405179403320688,9726.789027672876,Summer,Yes,322.6097089124629,0.9158181026995962
54,7.601273120386356,0.8372645410321138,6.877647786055085,6382.483991730186,Summer,Yes,254.22243689372874,1.4453595269415727
90,9.650299133518573,0.6415418382649651,8.993617922878947,4643.276537451,Summer,Yes,349.6710588622216,2.045195233658316
75,6.009770653339161,0.8676463123166224,2.527173736429729,6267.286928594208,Winter,Yes,290.3916649501722,0.8241297760378927
1,2.543042120750994,0.5809262732805202,6.212997494115159,4413.200442983766,Spring,Yes,278.8851465860274,1.4335750074752818
36,4.966802728696217,0.8551693980030238,2.880271278244545,1437.7726491324627,Spring,Yes,213.391222629813,1.944608032536413
84,8.251469235253271,0.5601415555231347,2.8167946461090154,8234.221418591846,Summer,Yes,345.9838745392353,0.7174861268547749
95,6.790481844889666,0.5622598470095701,5.296062959188567,2343.7456219752903,Summer,Yes,352.7305066902754,1.5550098393840641
72,6.206616376976147,0.5297237274306542,3.184450046521982,6337.957126663935,Fall,Yes,251.1936912962591,1.5668555013050263
40,10.469017723345818,0.8822248365562293,1.6661406276798472,1637.3970948815481,Summer,Yes,294.903598239443,1.7212381428037236
88,4.798604696306091,0.935836183091415,2.3456958895752784,6845.601719195265,Summer,Yes,294.15187982746767,0.8664137883707245
84,7.602884753439932,0.9836147034625604,0.16894018375381847,3197.9176827175174,Summer,Yes,350.79041153742764,1.5671257415289161
79,5.40431615241966,0.8218051171857477,4.320150842618695,8166.002788446804,Summer,Yes,344.61892582569993,1.4976609281885405
30,3.6433390405593955,0.5540925466382636,6.404797494302738,8924.061269478432,Spring,Yes,263.706459487421,1.5443497284624044
20,9.298842657335863,0.6033852967123117,6.6128636672073,3975.4482286379202,Winter,Yes,305.0022084495579,1.1672797680305784
38,4.909734054013253,0.5049086071246223,4.315957115043402,5948.986240119598,Spring,Yes,277.3727980858656,2.03356657927974
2,6.839278476681003,0.8129567883977604,6.222102577125704,8294.358353511043,Fall,No,172.88013810999527,1.131750259492989
6,10.987091609963906,0.6161014476356819,6.856599855223882,4760.131077068596,Summer,Yes,322.11085159059064,1.2570728705299108
82,9.194638592138936,0.9268424918711331,4.025026614034701,2936.442178967676,Summer,Yes,357.89132193855295,1.5197216134065497
36,7.277444080519553,0.9700377470124661,5.796542226010541,1198.3400996261757,Spring,Yes,286.86687678573,1.299010982207815
78,5.32910671965041,0.5788441676753979,6.870379337745123,7098.885107351326,Fall,Yes,308.2427182073632,1.8781046952968121
26,8.65317351475581,0.6759423094757385,2.7976174213147873,6855.532918576311,Spring,Yes,225.08316310621362,1.5943635537803142
98,6.966834738746563,0.9397707597027221,4.069181718634777,2439.9012500962244,Spring,Yes,287.78344442085375,0.9023510021993523
94,3.648541411423256,0.8767884327618201,3.791131032109207,6710.722350457854,Spring,Yes,201.1114188135321,1.1956397301701087
71,4.0068300248732776,0.6251203113274126,2.9023295771128654,5828.585477993125,Summer,Yes,316.9184510987444,1.975629972087122
59,5.688928879805677,0.5118089803360019,4.1915631200623125,2347.1382671557403,Winter,Yes,174.6476540811908,0.9167214074808521
30,4.734897615021602,0.8671002994600772,8.549792515656842,2888.944203917411,Winter,Yes,271.42731197198896,1.9830703668800367
82,5.675954768159896,0.7163571698043727,2.8240291788343415,5244.671528111689,Summer,Yes,313.11589759990096,1.163246911509539
22,4.045969931847122,0.9546468821730301,4.605263622696065,6386.59678418792,Winter,No,340.732858539727,0.973203161180246
17,5.615168854850614,0.784536257274411,5.20421240802288,7309.9384510421805,Summer,Yes,298.84795957430646,1.0037176896234699
31,0.7594314361532177,0.7814230481210902,6.479033878447249,1968.2406375972323,Fall,Yes,311.8246518516006,1.503874954876078
56,9.00473259184627,0.9833950718170863,5.877901179671726,3704.2317229303553,Summer,Yes,201.1229911748465,1.1683503753599052
81,4.9519476946740095,0.6488282274814461,2.9578631469798737,9730.315289403521,Winter,Yes,270.3471088230165,1.1566791567930734
31,6.365619036733482,0.7206474517990127,4.4194609320506855,8849.401749224886,Winter,No,338.1943746110424,1.5889282160313287
13,6.401087787414893,0.9909041603025468,6.403182552208172,9529.21094066127,Summer,No,252.76178281395403,1.2523094897803104
91,9.857861003905294,0.613291050910379,3.7938146184947046,4158.561584775101,Summer,Yes,301.64114803260486,1.6167034809922356
84,4.569138211618653,0.9503414666274994,6.74415629483013,6553.474589856373,Fall,Yes,398.9310450363336,1.2319167262136732
17,9.059456037489895,0.6003548597593625,6.117839268968508,8909.429943629526,Spring,No,304.30740647695274,0.44726906713491
93,9.290700624397468,0.7320607466617526,5.638279077718092,2189.75034514051,Winter,Yes,260.44245044882445,1.515161742093612
39,6.58840526631725,0.8902248603235616,4.635648976173254,1506.5842342171793,Fall,No,273.9291216015616,1.6628053796028137
99,7.634624348831697,0.7139036056536368,3.6770888846113507,6509.020474178311,Winter,Yes,308.24074361043836,2.1602525556985444
8,12.454693810145052,0.7184401103084467,4.162692577920049,6017.864656535268,Fall,Yes,349.03259658680446,1.3716246767616969
38,7.480566068208105,0.8848972633838376,3.942053146694588,7822.0081845012555,Winter,Yes,292.8861308492502,0.8206192267175825
15,7.540584304900472,0.7837555847002121,7.828237667928734,2523.543601800304,Spring,No,395.50324549811904,0.838294154524381
1,6.780412443593391,0.7077697721693277,5.312611434341113,8168.730263148515,Spring,Yes,305.4591985180418,1.109779299866541
97,5.870759537747085,0.80611365742226,6.874980501986217,8420.098794493402,Fall,Yes,356.98313084587335,2.164234009752697
3,7.138366343339229,0.9128918172362854,3.859609792976574,2772.06917979066,Fall,Yes,331.6523301420907,1.7145093529860056
38,9.105151423905772,0.6624404425740368,5.235792203361082,4386.392784789973,Summer,Yes,381.0783959998124,0.8029322332861184
48,5.2944630729880755,0.5937370509505555,8.012653221634288,4694.750911868045,Spring,Yes,309.95419031027177,1.637661936652112
63,10.417252075372202,0.9894719245128836,5.758642853666753,2580.769298371285,Winter,Yes,272.01156066315394,1.2841984770991504
62,8.664018668116029,0.8290822379713157,5.03577157006284,3591.1586849390505,Fall,No,277.88778756411665,1.3634550999164232
15,5.965156970194718,0.6048601670316777,2.858535245149927,2653.1276110507115,Fall,No,225.77131045450108,2.3821724726350655
62,8.20578874509982,0.6873041991644746,6.976164357275042,7985.245527094632,Winter,Yes,265.1173231327506,1.2002086049935596
82,5.586945536141269,0.5424181445399135,7.549893269135286,5329.495972279546,Spring,No,276.2901553891858,1.2729011776727688
38,8.52164303981351,0.7111187707213672,4.9060455572342905,7461.271960464652,Fall,Yes,256.01069593886194,0.14598540502435542
95,6.69938958999849,0.509941719704278,7.070988032429298,8735.647312431309,Fall,Yes,250.84759219007887,1.3810838236216247
20,5.325667607294915,0.9964165908842397,3.7787810501182224,9077.75457427527,Fall,Yes,362.6016472441051,1.697975750693789
59,11.253339661898043,0.9921925785827362,2.5722011562677234,1284.1364328050604,Spring,No,393.5692587828161,1.2410061646952926
7,6.349243386212575,0.760555681994977,8.087911358533457,6008.252896554829,Spring,Yes,300.0400756589075,1.746650395982449
91,9.260223945770196,0.5595451685016826,4.14772913887397,9626.413529959182,Spring,Yes,248.49239532923798,1.2858246299120715
72,9.375353623881962,0.6275600356026452,6.505703237078451,8548.141607252623,Spring,Yes,263.85281156247083,2.3044757888172827
78,10.534729608821,0.8200366429153014,4.372641667942438,8842.33799951938,Summer,No,338.1780737187326,1.1823663271044937
79,6.169057013059806,0.829032008078429,3.5385064930301438,4283.991218386323,Winter,Yes,293.40976728356645,1.5553383347132093
71,7.967259007648371,0.5845883209619114,5.057437065201561,7371.398187138904,Summer,No,218.42898246412975,1.5944760347202145
97,8.974555421326112,0.7637201699261742,2.697102119008407,5332.033303103788,Fall,Yes,250.7143639347916,1.8452355592954386
52,6.666033664266232,0.8254375223436734,5.178578427893626,6395.074644175666,Winter,Yes,377.6015763169082,1.9523342009487463
98,8.359486196845115,0.561335594735616,7.313050286891189,7258.634920128737,Fall,Yes,339.6262762912264,1.637019513988275
4,10.03352004882094,0.6986782625042802,4.44355805878109,6590.193667019988,Summer,Yes,370.1527069215236,1.3330558799073264
1,4.923157088798092,0.8514993938164912,5.554564076298015,7239.557641132338,Summer,Yes,317.8180610031505,1.4902579073031081
78,9.006251038847585,0.7274822892567954,6.088230713962865,6089.274002741177,Winter,Yes,318.5779876454595,2.1440393616464126
95,3.3883851893305783,0.5472073974155226,6.337107893449435,5089.3814776946,Winter,No,284.1282545119888,1.6380123227607282
38,5.373455011616376,0.9323661787495431,4.624959137269672,3592.7618636385037,Summer,Yes,241.1757977423012,2.161484706752052
53,7.807266303330053,0.5464065030710648,6.812962039185784,6833.745671369646,Spring,No,339.2625876385091,2.207059920892415
84,8.21779343314604,0.843429639300979,4.1230650992022575,4270.42567065547,Fall,Yes,251.89094657388486,2.3984460525229103
3,10.845306711685948,0.5868320901825499,5.527953171064751,8299.450275861607,Summer,Yes,280.16778231433653,1.4705349575023987
99,7.086679699347066,0.7648251087431877,5.912774780806834,7529.663997301875,Summer,Yes,187.85354857710917,2.000675585402367
97,5.904029677562072,0.6977007490707297,5.997100393089487,4120.539846069194,Winter,Yes,306.57001594509103,1.3142618057338038
15,5.100689752894518,0.9087082105614375,5.895977932206604,5651.009485077004,Summer,No,267.563944567236,2.4844986207019097
3,5.273913468774268,0.567611971737866,6.326962155328296,3108.7400167110422,Winter,Yes,360.20445021807086,0.4574919011026335
92,7.820761752664189,0.8710269826517931,3.382483839692174,9321.594396662998,Spring,Yes,372.774414663579,1.3718141277190123
91,4.372160985538629,0.6252124854529586,5.660512078945315,3683.515582069224,Spring,Yes,323.3818064463519,1.6696371311643894
33,8.706202926319305,0.60864650966439,5.628528437110829,9286.663789358721,Winter,Yes,361.2469744005173,1.514072064538706
83,6.193115864216929,0.8705413046018897,5.146736725647237,1530.606802976199,Fall,No,265.0882816248482,1.029092546569015
56,10.077586828166524,0.7089550787800405,7.266259338278458,2627.198446978884,Winter,Yes,332.23668033673056,2.691676590163415
33,7.237996013372117,0.9979055927473899,6.045612162962185,6697.555697563334,Summer,Yes,313.11452602459246,1.5413127481975903
31,9.701692843809036,0.9143937695634095,3.2958026570594585,5864.400046922581,Winter,No,287.4126641454184,1.3160275704126463
4,10.887596439646947,0.7336416708902125,3.1756897974509934,8698.874813068678,Spring,Yes,260.9811425223662,0.48194217615413293
96,6.319832445753412,0.6281277914303068,5.493373693182623,8214.24190458884,Winter,No,269.12840587491354,2.49164083609495
92,7.002631653103067,0.725222699813163,7.396069024456903,1729.8551908271763,Fall,Yes,285.7785981161086,1.465956728275188
80,4.9485285268646475,0.5147231325423665,4.500350104899549,3574.4904547584792,Winter,No,361.3846501619677,0.9135527164598258
92,9.021098149166688,0.902068197183348,4.145896866911062,6065.199728212797,Winter,Yes,280.2631794943641,1.4630475227811082
79,8.141676126632422,0.522255398354238,5.236612646310606,2984.6880040447068,Spring,No,309.3002114902908,1.7290102613440292
22,6.275772038359766,0.5458078041072988,6.692299869628686,8369.515492378043,Spring,Yes,312.1246569899572,1.4680883770287438
31,2.1234178215970223,0.6936993954180559,5.649773845608354,8156.995584285279,Summer,No,344.8677041618364,1.6172942625621205
60,6.334279614222634,0.6219128423830541,3.2219396279308796,3980.659772199722,Summer,No,322.2591974249498,1.1680936343013015
85,7.616300229029194,0.8732522706519544,2.0788967323936838,9314.83877749244,Fall,Yes,304.04943781760625,1.7604074571868376
32,5.6675818645144584,0.6692069534698486,3.3518259663839105,7086.058849243028,Winter,Yes,289.69876961467565,2.3849854900117946
71,9.877311013797389,0.9504587054341667,5.425822940857332,3513.1035972956074,Spring,Yes,384.1723609849596,1.407255301189799
97,3.3510641280488938,0.9351591507445742,3.550158879141274,6864.66211540078,Winter,Yes,306.4850297850861,1.3762380466512738
8,8.137586223930246,0.8398369880070358,5.628698256572848,4813.902598926812,Winter,Yes,286.07412357968957,0.9413825313328437
78,8.301001224737078,0.7294173799367663,5.934809750232448,1080.6717941932968,Fall,Yes,248.093538101277,1.557842947932237
62,4.959911814399743,0.7036505611299901,6.219437712587759,6404.718388227564,Spring,Yes,271.3982338435629,1.8136293468867846
89,11.694293241490023,0.8013589546088778,5.61866420739802,2027.802872341876,Winter,Yes,290.8542726968895,1.8597811385144378
96,2.8075433640928447,0.6930476192457519,6.632067554828305,3000.4345627426874,Spring,Yes,231.5167174812004,1.7819906714845835
28,5.799619483240841,0.9115182521372425,3.4451358980742732,7679.336815941687,Winter,Yes,278.8227526876494,0.7874013528149325
66,5.4910345391517605,0.8547489150752628,6.479214821430097,7422.476194438556,Winter,Yes,240.44214083589628,1.7905724359032342
17,5.635097155166964,0.9330240037818316,6.383020378506286,1118.3826018590682,Fall,Yes,337.9504776225949,0.6376661260651599
91,8.7823164832311,0.5072651962342489,5.55477809553999,4502.61931459679,Winter,Yes,343.91961977389633,1.5827413730254427
2,7.390491993294153,0.6520395261312854,2.42791901579518,4770.166308226248,Fall,Yes,332.0349630416437,1.1722710555769391
8,7.3504304780591925,0.5113618416357562,5.223319222295416,4197.59238397574,Winter,Yes,252.93210902769937,2.2047057266013343
38,6.357004586813606,0.9765634833660396,4.800855312625746,6373.7495859311675,Spring,Yes,225.480245640253,1.7567870349313242
20,5.756562493043695,0.9512199154399323,6.6928124427672,4443.378514739836,Winter,Yes,312.37210849664126,1.6240880822384989
64,4.073759507550254,0.6897749386256593,4.087286534629904,1256.5706800001744,Spring,Yes,375.9999487816894,1.5151742366668564
21,7.2097932622397805,0.7873945748055471,5.116516585790892,8186.6864766855515,Summer,Yes,301.45670438182526,0.8846323306787484
90,7.119239044127779,0.9308200657324261,5.251883517251958,5865.046425726092,Winter,Yes,323.6762430185898,1.9123241093203913
31,3.792554403086439,0.7646450442688486,4.899713454432522,1485.9619091758705,Fall,No,221.5263726460447,1.6991006490910423
84,5.462878298859847,0.7545509096206373,5.309335823315916,4565.9901893461865,Summer,Yes,176.0719606159198,1.4615283057969748
70,7.020680685156853,0.974014538611239,5.670032166683319,8764.517176451242,Fall,No,311.62500760185765,1.1712947315102302
15,6.852224572906607,0.5532385161041111,2.976839316752674,5732.372069523625,Winter,Yes,305.7340196628828,1.6175227305495885
57,4.0558823511470035,0.9888093696924856,6.005487589032462,7471.190548096958,Fall,Yes,234.56547979849535,1.79212123215893
1,11.788334770786445,0.7881084171834633,4.171678426573874,6347.125051634123,Fall,Yes,337.3679612155254,1.5625679545474926
90,5.333951472268995,0.9572219803258006,3.543781562774936,5961.1784860121625,Spring,Yes,264.6610642667167,1.448380935485246
29,8.523485050124643,0.9861498888596871,3.722132430055069,7885.671763402542,Spring,Yes,285.61895688327115,1.4706970556795196
66,5.3359747589663895,0.9405860837930722,7.326294781829846,6938.206033245878,Summer,No,325.43201870290847,1.148081773924078
22,4.89017172418036,0.9055829266219713,6.233322313385777,2272.4484694933053,Winter,No,268.0186316200211,0.8332931196940043
61,5.111435508159108,0.8656065544558142,4.5407099962121995,9423.221116502347,Fall,Yes,271.6877158174126,0.7978708221151665
29,6.349443408230689,0.9260753854686468,7.560036470508005,8204.177514846746,Fall,Yes,278.5549196215973,1.289847885129871
9,9.164692288158655,0.6565767137489658,3.227718534678889,8368.139148700135,Fall,Yes,313.8945377930825,1.6839377120359011
41,6.777510137267312,0.562194534308982,5.52691861208422,7009.37628787545,Spring,Yes,345.495032387871,1.9466797235547049
21,5.2181437191499604,0.5193568419689466,7.155909302684,7025.94881710534,Winter,Yes,286.891629387349,0.9624392322756756
55,4.484319335945845,0.7558396152455616,4.182760496862719,1913.6647589246836,Fall,Yes,219.12196505385555,0.8812146726026638
96,8.89947664323075,0.5971761034227301,2.7208361014633597,5188.571340067541,Spring,Yes,294.15120577336427,1.2274143583662473
96,6.991077203523597,0.9122723261334287,5.605685187413992,8802.059079428127,Spring,Yes,215.40883396326063,1.1902843070218991
40,7.621460101445947,0.6402569567065729,4.973559630707512,4433.52325970608,Spring,Yes,405.08978863785325,2.091799002945673
26,8.455320497075562,0.6972471848252974,4.3353288386410895,4711.3489326559575,Fall,Yes,337.24908592924896,2.1562279939090088
48,6.414807269057263,0.6337456079830985,3.8296909156072845,2500.869941277837,Fall,Yes,238.5342345763908,1.5213157127415942
77,6.773552453183785,0.5992767804862392,7.250972478172385,2005.1754296030067,Winter,Yes,255.310744609371,1.0280089466610782
3,9.99333797723369,0.9390955125055206,5.9149731944993515,4312.361408213396,Winter,Yes,338.65221035417613,1.4794494289089677
96,7.510593708280842,0.752058825507173,5.5481854964291095,8947.887570239935,Summer,Yes,328.8023606784576,2.2125951680850053
33,5.848717375370309,0.7850983922529988,5.375128956682091,2467.8210411428254,Fall,Yes,334.76771240378633,1.7302699303690332
97,3.774544933628091,0.8007004952459489,5.7321680358957,6541.7572793263,Winter,Yes,261.5394173008346,2.0819013445320467
42,6.338427292615842,0.8184313844257568,3.793211032076708,1739.642782104585,Summer,Yes,255.48073720200608,1.5570911173144277
77,6.67680559678164,0.7583607481721958,3.3515453777398414,2758.1122669173346,Winter,Yes,304.5254424726866,0.46371856281366064
43,6.194114929717387,0.5448081818328119,5.675402989572879,7049.938396083406,Fall,Yes,308.79338211272824,1.5162605321209441
70,9.450186555511026,0.6917992859338706,6.2040646954575225,6919.774478836144,Summer,Yes,274.94458192341233,1.8307576465473863
4,8.598765165593663,0.545908195851351,4.018509565983977,9154.15277903034,Summer,Yes,362.07698802320806,1.3827777651713775
64,6.846063283044824,0.9726162351770439,3.5468988978107507,2365.9228935646142,Fall,Yes,323.3871468599815,0.561964132772431
70,8.141584863461047,0.9546353000733805,8.65719337001292,7265.203673355542,Fall,Yes,255.03062069231174,1.2305881079891123
51,5.407060882329176,0.7079870003325367,4.881509171624348,9231.76254665618,Spring,Yes,379.73215032601195,1.4395479973163092
67,6.2548506720967065,0.8518645729005128,4.15827038663316,6622.358245204541,Spring,Yes,349.81011591909015,1.8924437462039139
91,4.643811877254773,0.6678275698402559,6.9985696366427685,6351.714566548063,Summer,Yes,217.72443215816355,1.049041777309137
84,8.403977095535604,0.7699281345776163,2.0932046827008453,2377.0514366025045,Winter,Yes,320.8761556725467,2.022866840106234
18,4.598976124465962,0.6235330627517621,3.587983766721813,2963.747246921453,Fall,No,354.20589151823015,0.8536880846813613
20,7.384268692728169,0.8588281776637965,4.654230072925179,6140.684786110425,Winter,Yes,301.16407305385417,1.0403724232141371
30,8.082788247549285,0.5451356527308597,5.267376538073468,1513.9687528763704,Winter,Yes,247.98367476560472,1.58421826715799
74,10.291805081077964,0.8682634878373612,7.225914732064943,9137.805633678629,Fall,No,208.8153211983927,1.1352818940589016
52,4.706367400412651,0.5824258133084455,2.893959594321945,4756.178574157739,Spring,Yes,308.47470842115956,1.5842947588140575
23,10.254632061507188,0.6634427070228152,4.5250018500315,6947.710751665988,Spring,Yes,286.26308013273336,1.6001373319681191
47,7.201498486258148,0.6924273192705399,2.862708990363031,5122.9476697875725,Summer,Yes,295.18051778560607,1.028968858627901
3,8.451105081637392,0.6878794039457528,3.868103380833399,8098.893338402565,Winter,No,314.90720663242826,1.9164593172377948
50,4.483110346878776,0.6903937161839322,7.688322264510648,6566.8164397080245,Fall,Yes,346.36387779849787,1.4061840310503784
